"country","year","Party","Seats","Banzhaf Power Index","perc of seats","Shapley-Shubik Power Index"
"Sweden","1944","Peoples Party",26,0.0526315789474,0.113043478261,0.05
"Sweden","1944","Social Democrats",115,0.789473684211,0.5,0.8
"Sweden","1944","Communist Party",15,0.0526315789474,0.0652173913043,0.05
"Sweden","1944","Conservative Party",39,0.0526315789474,0.169565217391,0.05
"Sweden","1944","Farmers League",35,0.0526315789474,0.152173913043,0.05
"Sweden","1948","Farmers League",30,0.0909090909091,0.130434782609,0.1
"Sweden","1948","Communist Party",8,0.0909090909091,0.0347826086957,0.1
"Sweden","1948","Peoples Party",57,0.0909090909091,0.247826086957,0.1
"Sweden","1948","Social Democrats",112,0.636363636364,0.486956521739,0.6
"Sweden","1948","Conservative Party",23,0.0909090909091,0.1,0.1
"Sweden","1952","Farmers League",26,0.130434782609,0.113043478261,0.133333333333
"Sweden","1952","Social Democrats",110,0.565217391304,0.478260869565,0.55
"Sweden","1952","Peoples Party",58,0.130434782609,0.252173913043,0.133333333333
"Sweden","1952","Conservative Party",31,0.130434782609,0.134782608696,0.133333333333
"Sweden","1952","Communist Party",5,0.0434782608696,0.0217391304348,0.05
"Sweden","1956","Peoples Party",58,0.166666666667,0.251082251082,0.166666666667
"Sweden","1956","Social Democrats",106,0.5,0.458874458874,0.5
"Sweden","1956","Communist Party",6,0,0.025974025974,0
"Sweden","1956","Farmers League",19,0.166666666667,0.0822510822511,0.166666666667
"Sweden","1956","Conservative Party",42,0.166666666667,0.181818181818,0.166666666667
"Sweden","1958","Center Party",32,0.0909090909091,0.138528138528,0.1
"Sweden","1958","Communist Party",5,0.0909090909091,0.021645021645,0.1
"Sweden","1958","Social Democrats",111,0.636363636364,0.480519480519,0.6
"Sweden","1958","Conservative Party",45,0.0909090909091,0.194805194805,0.1
"Sweden","1958","Peoples Party",38,0.0909090909091,0.164502164502,0.1
"Sweden","1960","Conservative Party",39,0.0909090909091,0.168103448276,0.1
"Sweden","1960","Social Democrats",114,0.636363636364,0.491379310345,0.6
"Sweden","1960","Peoples Party",40,0.0909090909091,0.172413793103,0.1
"Sweden","1960","Communist Party",5,0.0909090909091,0.0215517241379,0.1
"Sweden","1960","Center Party",34,0.0909090909091,0.146551724138,0.1
"Sweden","1964","Communist Party",8,0.0909090909091,0.0343347639485,0.1
"Sweden","1964","Social Democratic Labour Party",113,0.636363636364,0.484978540773,0.6
"Sweden","1964","Peoples Party",43,0.0909090909091,0.184549356223,0.1
"Sweden","1964","Center Party",36,0.0909090909091,0.154506437768,0.1
"Sweden","1964","Conservative Party",33,0.0909090909091,0.141630901288,0.1
"Sweden","1968","Unity 68",4,0,0.0171673819742,0
"Sweden","1968","Communist Party",3,0,0.0128755364807,0
"Sweden","1968","Social Democratic Labour Party",125,1,0.536480686695,1
"Sweden","1968","Environmental Party The Greens",3,0,0.0128755364807,0
"Sweden","1968","Center Party",37,0,0.158798283262,0
"Sweden","1968","Peoples Party",32,0,0.137339055794,0
"Sweden","1968","Conservative Party",29,0,0.124463519313,0
"Sweden","1970","Left Communist Party",17,0.0909090909091,0.0485714285714,0.1
"Sweden","1970","Social Democratic Labour Party",163,0.636363636364,0.465714285714,0.6
"Sweden","1970","Center Party",71,0.0909090909091,0.202857142857,0.1
"Sweden","1970","Peoples Party",58,0.0909090909091,0.165714285714,0.1
"Sweden","1970","Moderate Union Party",41,0.0909090909091,0.117142857143,0.1
"Sweden","1973","Peoples Party",34,0.130434782609,0.0971428571429,0.133333333333
"Sweden","1973","Left Communist Party",19,0.0434782608696,0.0542857142857,0.05
"Sweden","1973","Moderate Union Party",51,0.130434782609,0.145714285714,0.133333333333
"Sweden","1973","Center Party",90,0.130434782609,0.257142857143,0.133333333333
"Sweden","1973","Social Democratic Labour Party",156,0.565217391304,0.445714285714,0.55
"Sweden","1976","Peoples Party",39,0.166666666667,0.111747851003,0.166666666667
"Sweden","1976","Left Communist Party",17,0,0.0487106017192,0
"Sweden","1976","Social Democratic Labour Party",152,0.5,0.43553008596,0.5
"Sweden","1976","Center Party",86,0.166666666667,0.246418338109,0.166666666667
"Sweden","1976","Moderate Union Party",55,0.166666666667,0.157593123209,0.166666666667
"Sweden","1979","Left Communist Party",20,0,0.0573065902579,0
"Sweden","1979","Liberal Peoples Party",38,0.166666666667,0.10888252149,0.166666666667
"Sweden","1979","Center Party",64,0.166666666667,0.183381088825,0.166666666667
"Sweden","1979","Moderate Union Party",73,0.166666666667,0.209169054441,0.166666666667
"Sweden","1979","Social Democratic Labour Party",154,0.5,0.441260744986,0.5
"Sweden","1982","Social Democratic Labour Party",166,0.636363636364,0.47564469914,0.6
"Sweden","1982","Center Party",56,0.0909090909091,0.160458452722,0.1
"Sweden","1982","Moderate Union Party",86,0.0909090909091,0.246418338109,0.1
"Sweden","1982","Left Communist Party",20,0.0909090909091,0.0573065902579,0.1
"Sweden","1982","Liberal Peoples Party",21,0.0909090909091,0.0601719197708,0.1
"Sweden","1985","Left Communist Party",19,0.0909090909091,0.054441260745,0.1
"Sweden","1985","Center Party",44,0.0909090909091,0.126074498567,0.1
"Sweden","1985","Liberal Peoples Party",51,0.0909090909091,0.146131805158,0.1
"Sweden","1985","Social Democratic Labour Party",159,0.636363636364,0.45558739255,0.6
"Sweden","1985","Moderate Union Party",76,0.0909090909091,0.21776504298,0.1
"Sweden","1988","Environmental Party The Greens",20,0.05,0.0573065902579,0.0666666666667
"Sweden","1988","Center Party",42,0.05,0.120343839542,0.0666666666667
"Sweden","1988","Liberal Peoples Party",44,0.05,0.126074498567,0.0666666666667
"Sweden","1988","Moderate Union Party",66,0.05,0.189111747851,0.0666666666667
"Sweden","1988","Social Democratic Labour Party",156,0.75,0.446991404011,0.666666666667
"Sweden","1988","Left Communist Party",21,0.05,0.0601719197708,0.0666666666667
"Sweden","1991","Social Democratic Labour Party",138,0.5,0.395415472779,0.47619047619
"Sweden","1991","Moderate Union Party",80,0.115384615385,0.229226361032,0.142857142857
"Sweden","1991","Center Party",31,0.0769230769231,0.0888252148997,0.0761904761905
"Sweden","1991","Liberal Peoples Party",33,0.0769230769231,0.0945558739255,0.0761904761905
"Sweden","1991","New Democracy",25,0.0769230769231,0.0716332378223,0.0761904761905
"Sweden","1991","Left Party",16,0.0769230769231,0.0458452722063,0.0761904761905
"Sweden","1991","Christian Democratic Unity Party",26,0.0769230769231,0.0744985673352,0.0761904761905
"Sweden","1994","Liberal Peoples Party",26,0.027027027027,0.0744985673352,0.047619047619
"Sweden","1994","Environmental Party The Greens",18,0.027027027027,0.0515759312321,0.047619047619
"Sweden","1994","Social Democratic Labour Party",161,0.837837837838,0.461318051576,0.714285714286
"Sweden","1994","Moderate Union Party",80,0.027027027027,0.229226361032,0.047619047619
"Sweden","1994","Christian Democratic Unity Party",15,0.027027027027,0.0429799426934,0.047619047619
"Sweden","1994","Center Party",27,0.027027027027,0.0773638968481,0.047619047619
"Sweden","1994","Left Party",22,0.027027027027,0.0630372492837,0.047619047619
"Sweden","1998","Environmental Party The Greens",16,0.0545454545455,0.0458452722063,0.052380952381
"Sweden","1998","Liberal Peoples Party",17,0.0545454545455,0.0487106017192,0.052380952381
"Sweden","1998","Center Party",18,0.0545454545455,0.0515759312321,0.052380952381
"Sweden","1998","Christian Democratic Party",42,0.127272727273,0.120343839542,0.119047619048
"Sweden","1998","Moderate Union Party",82,0.163636363636,0.234957020057,0.185714285714
"Sweden","1998","Left Party",43,0.127272727273,0.123209169054,0.119047619048
"Sweden","1998","Social Democratic Labour Party",131,0.418181818182,0.375358166189,0.419047619048
"Sweden","2002","Social Democratic Labour Party",144,0.608695652174,0.412607449857,0.571428571429
"Sweden","2002","Liberal Peoples Party",48,0.0869565217391,0.137535816619,0.104761904762
"Sweden","2002","Christian Democratic Party",33,0.0869565217391,0.0945558739255,0.104761904762
"Sweden","2002","Left Party",30,0.0434782608696,0.0859598853868,0.0380952380952
"Sweden","2002","Environmental Party The Greens",17,0.0434782608696,0.0487106017192,0.0380952380952
"Sweden","2002","Center Party",22,0.0434782608696,0.0630372492837,0.0380952380952
"Sweden","2002","Moderate Union Party",55,0.0869565217391,0.157593123209,0.104761904762
"Sweden","2006","Center Party",29,0.111111111111,0.0830945558739,0.104761904762
"Sweden","2006","Christian Democratic Party",24,0.0740740740741,0.0687679083095,0.0714285714286
"Sweden","2006","Left Party",22,0.0740740740741,0.0630372492837,0.0714285714286
"Sweden","2006","Environmental Party The Greens",19,0.037037037037,0.054441260745,0.0380952380952
"Sweden","2006","Social Democratic Labour Party",130,0.444444444444,0.372492836676,0.438095238095
"Sweden","2006","Moderate Union Party",97,0.148148148148,0.277936962751,0.171428571429
"Sweden","2006","Liberal Peoples Party",28,0.111111111111,0.080229226361,0.104761904762
"Switzerland","1947","Democrats",5,0.0133495145631,0.0260416666667,0.0170634920635
"Switzerland","1947","Liberal Socialist Party",1,0.00364077669903,0.00520833333333,0.00515873015873
"Switzerland","1947","Radical Free Democratic Party of Switzerland",51,0.316747572816,0.265625,0.318650793651
"Switzerland","1947","Social Democratic Party of Switzerland",47,0.304611650485,0.244791666667,0.302777777778
"Switzerland","1947","Christian Democratic Peoples Party of Switzerland",44,0.294902912621,0.229166666667,0.267063492063
"Switzerland","1947","Swiss Peoples Party of the Centre",21,0.0157766990291,0.109375,0.0210317460317
"Switzerland","1947","Independents Alliance",8,0.0157766990291,0.0416666666667,0.0210317460317
"Switzerland","1947","Swiss Labour Party",7,0.0157766990291,0.0364583333333,0.0210317460317
"Switzerland","1947","Liberal Party of Switzerland",7,0.0157766990291,0.0364583333333,0.0210317460317
"Switzerland","1947","Evangelical Peoples Party of Switzerland",1,0.00364077669903,0.00520833333333,0.00515873015873
"Switzerland","1951","Democrats",4,0.00755667506297,0.0204081632653,0.00992063492063
"Switzerland","1951","Evangelical Peoples Party of Switzerland",1,0.00251889168766,0.00510204081633,0.00396825396825
"Switzerland","1951","Radical Free Democratic Party of Switzerland",51,0.329974811083,0.260204081633,0.343253968254
"Switzerland","1951","Social Democratic Party of Switzerland",49,0.314861460957,0.25,0.301587301587
"Switzerland","1951","Christian Democratic Peoples Party of Switzerland",48,0.314861460957,0.244897959184,0.301587301587
"Switzerland","1951","Swiss Peoples Party of the Centre",23,0.00755667506297,0.117346938776,0.00992063492063
"Switzerland","1951","Independents Alliance",10,0.00755667506297,0.0510204081633,0.00992063492063
"Switzerland","1951","Swiss Labour Party",5,0.00755667506297,0.0255102040816,0.00992063492063
"Switzerland","1951","Liberal Party of Switzerland",5,0.00755667506297,0.0255102040816,0.00992063492063
"Switzerland","1955","Independents Alliance",10,0.00755667506297,0.0510204081633,0.00992063492063
"Switzerland","1955","Swiss Peoples Party of the Centre",22,0.00755667506297,0.112244897959,0.00992063492063
"Switzerland","1955","Swiss Labour Party",4,0.00755667506297,0.0204081632653,0.00992063492063
"Switzerland","1955","Liberal Party of Switzerland",5,0.00755667506297,0.0255102040816,0.00992063492063
"Switzerland","1955","Radical Free Democratic Party of Switzerland",50,0.314861460957,0.255102040816,0.301587301587
"Switzerland","1955","Evangelical Peoples Party of Switzerland",1,0.00251889168766,0.00510204081633,0.00396825396825
"Switzerland","1955","Christian Democratic Peoples Party of Switzerland",47,0.314861460957,0.239795918367,0.301587301587
"Switzerland","1955","Democrats",4,0.00755667506297,0.0204081632653,0.00992063492063
"Switzerland","1955","Social Democratic Party of Switzerland",53,0.329974811083,0.270408163265,0.343253968254
"Switzerland","1959","Swiss Labour Party",3,0.00507614213198,0.0154639175258,0.00793650793651
"Switzerland","1959","Evangelical Peoples Party of Switzerland",2,0.00507614213198,0.0103092783505,0.00793650793651
"Switzerland","1959","Liberal Party of Switzerland",5,0.00507614213198,0.0257731958763,0.00793650793651
"Switzerland","1959","Radical Free Democratic Party of Switzerland",50,0.324873096447,0.257731958763,0.323412698413
"Switzerland","1959","Social Democratic Party of Switzerland",50,0.324873096447,0.257731958763,0.323412698413
"Switzerland","1959","Christian Democratic Peoples Party of Switzerland",47,0.319796954315,0.242268041237,0.305555555556
"Switzerland","1959","Independents Alliance",10,0.00507614213198,0.0515463917526,0.00793650793651
"Switzerland","1959","Swiss Peoples Party of the Centre",23,0.00507614213198,0.118556701031,0.00793650793651
"Switzerland","1959","Democrats",4,0.00507614213198,0.020618556701,0.00793650793651
"Switzerland","1963","Christian Democratic Peoples Party of Switzerland",47,0.314861460957,0.242268041237,0.301587301587
"Switzerland","1963","Social Democratic Party of Switzerland",51,0.329974811083,0.262886597938,0.343253968254
"Switzerland","1963","Radical Free Democratic Party of Switzerland",48,0.314861460957,0.247422680412,0.301587301587
"Switzerland","1963","Swiss Peoples Party of the Centre",22,0.00755667506297,0.113402061856,0.00992063492063
"Switzerland","1963","Independents Alliance",10,0.00755667506297,0.0515463917526,0.00992063492063
"Switzerland","1963","Liberal Party of Switzerland",6,0.00755667506297,0.0309278350515,0.00992063492063
"Switzerland","1963","Swiss Labour Party",4,0.00755667506297,0.020618556701,0.00992063492063
"Switzerland","1963","Democrats",4,0.00755667506297,0.020618556701,0.00992063492063
"Switzerland","1963","Evangelical Peoples Party of Switzerland",2,0.00251889168766,0.0103092783505,0.00396825396825
"Switzerland","1967","Swiss Labour Party",5,0.0307692307692,0.0259067357513,0.0339826839827
"Switzerland","1967","Independents Alliance",16,0.0395604395604,0.0829015544041,0.0498556998557
"Switzerland","1967","Swiss Peoples Party of the Centre",21,0.0395604395604,0.108808290155,0.0498556998557
"Switzerland","1967","Christian Democratic Peoples Party of Switzerland",44,0.254945054945,0.227979274611,0.240331890332
"Switzerland","1967","Radical Free Democratic Party of Switzerland",46,0.27032967033,0.238341968912,0.258585858586
"Switzerland","1967","Social Democratic Party of Switzerland",47,0.279120879121,0.243523316062,0.271284271284
"Switzerland","1967","Swiss Republican Movement",1,0.00659340659341,0.00518134715026,0.00779220779221
"Switzerland","1967","Democrats",3,0.0175824175824,0.0155440414508,0.0181096681097
"Switzerland","1967","Others",1,0.00659340659341,0.00518134715026,0.00779220779221
"Switzerland","1967","Evangelical Peoples Party of Switzerland",3,0.0175824175824,0.0155440414508,0.0181096681097
"Switzerland","1967","Liberal Party of Switzerland",6,0.0373626373626,0.0310880829016,0.0443001443001
"Switzerland","1971","Swiss Republican Movement",7,0.0365591397849,0.0353535353535,0.0388888888889
"Switzerland","1971","Social Democratic Party of Switzerland",46,0.260215053763,0.232323232323,0.255158730159
"Switzerland","1971","Radical Free Democratic Party of Switzerland",48,0.275268817204,0.242424242424,0.269047619048
"Switzerland","1971","Evangelical Peoples Party of Switzerland",3,0.0129032258065,0.0151515151515,0.0130952380952
"Switzerland","1971","Swiss Democrats",4,0.0193548387097,0.020202020202,0.0190476190476
"Switzerland","1971","Swiss Labour Party",5,0.0258064516129,0.0252525252525,0.0269841269841
"Switzerland","1971","Liberal Party of Switzerland",6,0.0322580645161,0.030303030303,0.0349206349206
"Switzerland","1971","Independents Alliance",13,0.047311827957,0.0656565656566,0.056746031746
"Switzerland","1971","Swiss Peoples Party of the Centre",23,0.047311827957,0.116161616162,0.056746031746
"Switzerland","1971","Christian Democratic Peoples Party of Switzerland",43,0.243010752688,0.217171717172,0.229365079365
"Switzerland","1975","Evangelical Peoples Party of Switzerland",3,0.00900900900901,0.015,0.00764790764791
"Switzerland","1975","Swiss Labour Party",4,0.0114114114114,0.02,0.00963203463203
"Switzerland","1975","Liberal Party of Switzerland",6,0.0174174174174,0.03,0.0151875901876
"Switzerland","1975","Independents Alliance",11,0.021021021021,0.055,0.0219336219336
"Switzerland","1975","Swiss Peoples Party of the Centre",21,0.021021021021,0.105,0.0219336219336
"Switzerland","1975","Christian Democratic Peoples Party of Switzerland",46,0.286486486486,0.23,0.276298701299
"Switzerland","1975","Radical Free Democratic Party of Switzerland",47,0.286486486486,0.235,0.276298701299
"Switzerland","1975","Social Democratic Party of Switzerland",55,0.328528528529,0.275,0.355266955267
"Switzerland","1975","Autonomous Socialist Party",1,0.003003003003,0.005,0.00248917748918
"Switzerland","1975","Swiss Democrats",2,0.0042042042042,0.01,0.00367965367965
"Switzerland","1975","Swiss Republican Movement",4,0.0114114114114,0.02,0.00963203463203
"Switzerland","1979","Swiss Progress Organizations",2,0.00743383883437,0.010101010101,0.00840270840271
"Switzerland","1979","Autonomous Socialist Party",1,0.0035682426405,0.00505050505051,0.0038184038184
"Switzerland","1979","Green Party of Switzerland",1,0.0035682426405,0.00505050505051,0.0038184038184
"Switzerland","1979","Swiss Republican Movement",1,0.0035682426405,0.00505050505051,0.0038184038184
"Switzerland","1979","Swiss Democrats",2,0.00743383883437,0.010101010101,0.00840270840271
"Switzerland","1979","Others",2,0.00743383883437,0.010101010101,0.00840270840271
"Switzerland","1979","Evangelical Peoples Party of Switzerland",3,0.0112994350282,0.0151515151515,0.0134920634921
"Switzerland","1979","Swiss Labour Party",3,0.0112994350282,0.0151515151515,0.0134920634921
"Switzerland","1979","Liberal Party of Switzerland",8,0.0154623847755,0.040404040404,0.0253801753802
"Switzerland","1979","Independents Alliance",8,0.0154623847755,0.040404040404,0.0253801753802
"Switzerland","1979","Swiss Peoples Party of the Centre",23,0.0154623847755,0.116161616162,0.0253801753802
"Switzerland","1979","Christian Democratic Peoples Party of Switzerland",44,0.28902765388,0.222222222222,0.250749250749
"Switzerland","1979","Radical Free Democratic Party of Switzerland",50,0.304490038656,0.252525252525,0.304731379731
"Switzerland","1979","Social Democratic Party of Switzerland",50,0.304490038656,0.252525252525,0.304731379731
"Switzerland","1983","Christian Democratic Peoples Party of Switzerland",42,0.260726544622,0.21,0.232004107004
"Switzerland","1983","Social Democratic Party of Switzerland",47,0.266876430206,0.235,0.270426795427
"Switzerland","1983","Swiss Progress Organizations",3,0.0107265446224,0.015,0.0114690864691
"Switzerland","1983","Others",2,0.00643592677346,0.01,0.00689310689311
"Switzerland","1983","Swiss Labour Party",1,0.00371853546911,0.005,0.00406815406815
"Switzerland","1983","Swiss Republican Movement",1,0.00371853546911,0.005,0.00406815406815
"Switzerland","1983","Autonomous Socialist Party",1,0.00371853546911,0.005,0.00406815406815
"Switzerland","1983","Radical Free Democratic Party of Switzerland",54,0.318935926773,0.27,0.332106782107
"Switzerland","1983","Green Party of Switzerland",3,0.0107265446224,0.015,0.0114690864691
"Switzerland","1983","Swiss Democrats",4,0.0137299771167,0.02,0.0157148407148
"Switzerland","1983","Evangelical Peoples Party of Switzerland",3,0.0107265446224,0.015,0.0114690864691
"Switzerland","1983","Liberal Party of Switzerland",8,0.0288901601831,0.04,0.0295232545233
"Switzerland","1983","Independents Alliance",8,0.0288901601831,0.04,0.0295232545233
"Switzerland","1983","Swiss Peoples Party of the Centre",23,0.0321796338673,0.115,0.0371961371961
"Switzerland","1987","Autonomous Socialist Party",1,0.00546694108567,0.00505050505051,0.0042957042957
"Switzerland","1987","Evangelical Peoples Party of Switzerland",3,0.0170439927965,0.0151515151515,0.0133505383505
"Switzerland","1987","Independents Alliance",8,0.0410985335734,0.040404040404,0.0455905205905
"Switzerland","1987","Green Party of Switzerland",9,0.045472086442,0.0454545454545,0.0497113997114
"Switzerland","1987","Liberal Party of Switzerland",9,0.045472086442,0.0454545454545,0.0497113997114
"Switzerland","1987","Swiss Peoples Party of the Centre",25,0.0619372266529,0.126262626263,0.0700271950272
"Switzerland","1987","Social Democratic Party of Switzerland",41,0.217970156933,0.207070707071,0.214052614053
"Switzerland","1987","Christian Democratic Peoples Party of Switzerland",42,0.222343709802,0.212121212121,0.219080919081
"Switzerland","1987","Radical Free Democratic Party of Switzerland",50,0.288075636738,0.252525252525,0.290911865912
"Switzerland","1987","Freedom Party of Switzerland",2,0.01009776177,0.010101010101,0.00797535797536
"Switzerland","1987","Swiss Progress Organizations",3,0.0170439927965,0.0151515151515,0.0133505383505
"Switzerland","1987","Swiss Labour Party",1,0.00546694108567,0.00505050505051,0.0042957042957
"Switzerland","1987","Swiss Democrats",3,0.0170439927965,0.0151515151515,0.0133505383505
"Switzerland","1987","Feminist and Green Alternative Group",1,0.00546694108567,0.00505050505051,0.0042957042957
"Switzerland","1991","Evangelical Peoples Party of Switzerland",3,0.0150429851308,0.015,0.0132758581288
"Switzerland","1991","Radical Free Democratic Party of Switzerland",44,0.233828972051,0.22,0.236036430889
"Switzerland","1991","Social Democratic Party of Switzerland",41,0.210695946289,0.205,0.215669298022
"Switzerland","1991","Christian Democratic Peoples Party of Switzerland",35,0.173801884538,0.175,0.175960395813
"Switzerland","1991","Swiss Peoples Party of the Centre",25,0.0936547138791,0.125,0.106808714162
"Switzerland","1991","Green Party of Switzerland",14,0.0774311767134,0.07,0.0751764575294
"Switzerland","1991","Liberal Party of Switzerland",10,0.0529799885566,0.05,0.0489582313112
"Switzerland","1991","Freedom Party of Switzerland",8,0.0411020417032,0.04,0.0376611950141
"Switzerland","1991","Independents Alliance",5,0.0256751960948,0.025,0.0230133428663
"Switzerland","1991","Swiss Democrats",5,0.0256751960948,0.025,0.0230133428663
"Switzerland","1991","Swiss Labour Party",2,0.0100310709707,0.01,0.00891632876927
"Switzerland","1991","Others",2,0.0100310709707,0.01,0.00891632876927
"Switzerland","1991","League of the Ticinesi",2,0.0100310709707,0.01,0.00891632876927
"Switzerland","1991","Social Christian Party",1,0.00500467150959,0.005,0.00441943677238
"Switzerland","1991","Federal Democratic Union",1,0.00500467150959,0.005,0.00441943677238
"Switzerland","1991","Feminist and Green Alternative Group",1,0.00500467150959,0.005,0.00441943677238
"Switzerland","1991","Autonomous Socialist Party",1,0.00500467150959,0.005,0.00441943677238
"Switzerland","1995","Social Democratic Party of Switzerland",54,0.314967105263,0.27,0.321062271062
"Switzerland","1995","Green Party of Switzerland",8,0.0485829959514,0.04,0.0426434676435
"Switzerland","1995","Liberal Party of Switzerland",7,0.0416877530364,0.035,0.0364524364524
"Switzerland","1995","Social Christian Party",1,0.00569331983806,0.005,0.00553335553336
"Switzerland","1995","Independents Alliance",3,0.0169534412955,0.015,0.0159534909535
"Switzerland","1995","Swiss Democrats",3,0.0169534412955,0.015,0.0159534909535
"Switzerland","1995","Feminist and Green Alternative Group",2,0.0113866396761,0.01,0.0112137862138
"Switzerland","1995","Swiss Peoples Party of the Centre",29,0.0999493927126,0.145,0.098112998113
"Switzerland","1995","League of the Ticinesi",1,0.00569331983806,0.005,0.00553335553336
"Switzerland","1995","Freedom Party of Switzerland",7,0.0416877530364,0.035,0.0364524364524
"Switzerland","1995","Swiss Labour Party",3,0.0169534412955,0.015,0.0159534909535
"Switzerland","1995","Federal Democratic Union",1,0.00569331983806,0.005,0.00553335553336
"Switzerland","1995","Evangelical Peoples Party of Switzerland",2,0.0113866396761,0.01,0.0112137862138
"Switzerland","1995","Christian Democratic Peoples Party of Switzerland",34,0.159476214575,0.17,0.147738372738
"Switzerland","1995","Radical Free Democratic Party of Switzerland",45,0.202935222672,0.225,0.23064990565
"Switzerland","1999","Swiss Labour Party",2,0.0186075949367,0.0100502512563,0.0164724164724
"Switzerland","1999","Social Democratic Party of Switzerland",51,0.292784810127,0.256281407035,0.289915639916
"Switzerland","1999","Swiss Peoples Party of the Centre",44,0.207974683544,0.221105527638,0.206948606949
"Switzerland","1999","Radical Free Democratic Party of Switzerland",43,0.19835443038,0.21608040201,0.196836496836
"Switzerland","1999","Christian Democratic Peoples Party of Switzerland",34,0.0786075949367,0.170854271357,0.0865856365856
"Switzerland","1999","Green Party of Switzerland",9,0.0687341772152,0.0452261306533,0.0705017205017
"Switzerland","1999","Liberal Party of Switzerland",6,0.0411392405063,0.0301507537688,0.0496447996448
"Switzerland","1999","Evangelical Peoples Party of Switzerland",3,0.030253164557,0.0150753768844,0.0279664779665
"Switzerland","1999","League of the Ticinesi",2,0.0186075949367,0.0100502512563,0.0164724164724
"Switzerland","1999","Social Christian Party",1,0.00898734177215,0.00502512562814,0.00773115773116
"Switzerland","1999","Independents Alliance",1,0.00898734177215,0.00502512562814,0.00773115773116
"Switzerland","1999","Solidarit",1,0.00898734177215,0.00502512562814,0.00773115773116
"Switzerland","1999","Federal Democratic Union",1,0.00898734177215,0.00502512562814,0.00773115773116
"Switzerland","1999","Swiss Democrats",1,0.00898734177215,0.00502512562814,0.00773115773116
"Switzerland","2003","Solidarit",1,0.00593762234112,0.005,0.00422355422355
"Switzerland","2003","League of the Ticinesi",1,0.00593762234112,0.005,0.00422355422355
"Switzerland","2003","Feminist and Green Alternative Group",1,0.00593762234112,0.005,0.00422355422355
"Switzerland","2003","Radical Free Democratic Party of Switzerland",36,0.166318674149,0.18,0.159312909313
"Switzerland","2003","Christian Democratic Peoples Party of Switzerland",28,0.100939579799,0.14,0.092340992341
"Switzerland","2003","Green Party of Switzerland",13,0.100939579799,0.065,0.092340992341
"Switzerland","2003","Liberal Party of Switzerland",4,0.0251207099047,0.02,0.0188533688534
"Switzerland","2003","Evangelical Peoples Party of Switzerland",3,0.0183348558006,0.015,0.0136752136752
"Switzerland","2003","Swiss Labour Party",2,0.0120709904737,0.01,0.00868575868576
"Switzerland","2003","Swiss Peoples Party of the Centre",55,0.285593109748,0.275,0.306254856255
"Switzerland","2003","Social Democratic Party of Switzerland",52,0.248923398147,0.26,0.278732378732
"Switzerland","2003","Federal Democratic Union",2,0.0120709904737,0.01,0.00868575868576
"Switzerland","2003","Social Christian Party",1,0.00593762234112,0.005,0.00422355422355
"Switzerland","2003","Swiss Democrats",1,0.00593762234112,0.005,0.00422355422355
"Switzerland","2007","Social Democratic Party of Switzerland",43,0.209863588667,0.21608040201,0.239393939394
"Switzerland","2007","Swiss Peoples Party of the Centre",62,0.327387198321,0.311557788945,0.346392496392
"Switzerland","2007","Federal Democratic Union",1,0.00839454354669,0.00502512562814,0.00606060606061
"Switzerland","2007","League of the Ticinesi",1,0.00839454354669,0.00502512562814,0.00606060606061
"Switzerland","2007","Social Christian Party",1,0.00839454354669,0.00502512562814,0.00606060606061
"Switzerland","2007","Swiss Labour Party",1,0.00839454354669,0.00502512562814,0.00606060606061
"Switzerland","2007","Evangelical Peoples Party of Switzerland",2,0.0188877229801,0.0100502512563,0.0138528138528
"Switzerland","2007","Green Liberal Party of Switzerland",3,0.0251836306401,0.0150753768844,0.019696969697
"Switzerland","2007","Liberal Party of Switzerland",4,0.0409233997901,0.0201005025126,0.031240981241
"Switzerland","2007","Green Party of Switzerland",20,0.0755508919203,0.100502512563,0.0727272727273
"Switzerland","2007","Radical Free Democratic Party of Switzerland",30,0.1259181532,0.150753768844,0.119696969697
"Switzerland","2007","Christian Democratic Peoples Party of Switzerland",31,0.142707240294,0.155778894472,0.132756132756
"Trinidad_and_Tobago","1966","Peoples National Movement [PNM]",24,1,0.666666666667,1
"Trinidad_and_Tobago","1966","Democratic Labour Party [DLP]",12,0,0.333333333333,0
"Trinidad_and_Tobago","1971","Peoples National Movement [PNM]",28,1,1,1
"Trinidad_and_Tobago","1976","Democratic Action Congress [DAC]",2,0,0.0555555555556,0
"Trinidad_and_Tobago","1976","Peoples National Movement [PNM]",24,1,0.666666666667,1
"Trinidad_and_Tobago","1976","United Labour Front [ULF]",10,0,0.277777777778,0
"Trinidad_and_Tobago","1981","Peoples National Movement [PNM]",26,1,0.722222222222,1
"Trinidad_and_Tobago","1981","United Labour Front [ULF]",8,0,0.222222222222,0
"Trinidad_and_Tobago","1981","Democratic Action Congress [DAC]",2,0,0.0555555555556,0
"Trinidad_and_Tobago","1986","Peoples National Movement [PNM]",3,0,0.0833333333333,0
"Trinidad_and_Tobago","1986","National Alliance for Reconstruction [NAR]",33,1,0.916666666667,1
"Trinidad_and_Tobago","1991","National Alliance for Reconstruction [NAR]",2,0,0.0555555555556,0
"Trinidad_and_Tobago","1991","Peoples National Movement [PNM]",21,1,0.583333333333,1
"Trinidad_and_Tobago","1991","United National Congress [UNC]",13,0,0.361111111111,0
